item_id,user_id,action,vtime
i139,u2723,click,2014-09-08 10:06:00
i279,u2985,click,2014-09-09 13:23:00
i279,u2729,click,2014-09-07 15:04:00
i310,u3214,click,2014-09-08 13:15:00
i335,u2723,click,2014-09-09 22:13:00
i86,u2890,click,2014-09-08 11:23:00
i86,u3218,click,2014-09-09 15:49:00
i86,u2832,click,2014-09-09 18:55:00
i213,u2740,click,2014-09-07 15:39:00
i348,u26,click,2014-09-08 09:40:00
i317,u2739,click,2014-09-09 07:01:00
i513,u3236,click,2014-09-09 22:21:00
i513,u3132,click,2014-09-09 21:26:00
i423,u2730,click,2014-09-08 15:50:00
i423,u3237,click,2014-09-07 12:33:00
i423,u2787,click,2014-09-07 10:23:00
i512,u2735,click,2014-09-08 13:10:00
i313,u2915,click,2014-09-09 15:33:00
i39,u3243,click,2014-09-09 08:47:00
i39,u2729,click,2014-09-08 15:25:00
i39,u2723,click,2014-09-09 19:00:00
i39,u2723,click,2014-09-09 23:48:00
i154,u2729,click,2014-09-07 21:26:00
i542,u2740,click,2014-09-07 14:02:00
i428,u2996,click,2014-09-07 15:11:00
i428,u2846,click,2014-09-09 12:28:00
i217,u3251,click,2014-09-08 13:59:00
i217,u3252,click,2014-09-09 21:24:00
i217,u3064,click,2014-09-09 23:19:00
i178,u2730,click,2014-09-08 22:04:00
i178,u2723,click,2014-09-09 14:34:00
i44,u3085,click,2014-09-07 22:52:00
i44,u2724,click,2014-09-08 22:26:00
i162,u3039,click,2014-09-09 13:00:00
i133,u2730,click,2014-09-09 00:05:00
i40,u2728,click,2014-09-07 09:08:00
i56,u3262,click,2014-09-08 16:27:00
i151,u2810,click,2014-09-07 21:29:00
i151,u2787,click,2014-09-07 15:24:00
i247,u2728,click,2014-09-07 20:27:00
i247,u2740,click,2014-09-08 07:18:00
i36,u3266,click,2014-09-08 21:00:00
i358,u2735,click,2014-09-07 20:19:00
i194,u2728,click,2014-09-07 19:41:00
i442,u2730,click,2014-09-07 12:28:00
i486,u3010,click,2014-09-08 13:45:00
i486,u2740,click,2014-09-07 14:48:00
i283,u2810,click,2014-09-09 05:40:00
i283,u2722,click,2014-09-07 10:29:00
i283,u2723,click,2014-09-09 23:46:00
i28,u3273,click,2014-09-09 23:33:00
i496,u2878,click,2014-09-09 04:43:00
i87,u3279,click,2014-09-07 03:41:00
i87,u2730,click,2014-09-08 20:30:00
i481,u3280,click,2014-09-07 14:21:00
i250,u2787,click,2014-09-07 15:33:00
i250,u2723,click,2014-09-09 18:29:00
i191,u3217,click,2014-09-09 17:27:00
i73,u3017,click,2014-09-08 20:32:00
i227,u2730,click,2014-09-07 13:11:00
i227,u2801,click,2014-09-07 16:39:00
i404,u3292,click,2014-09-09 13:07:00
i404,u3293,click,2014-09-07 18:53:00
i404,u3295,click,2014-09-09 13:52:00
i404,u3298,click,2014-09-08 00:22:00
i31,u2729,click,2014-09-07 17:47:00
i257,u2937,click,2014-09-08 10:04:00
i72,u2725,click,2014-09-09 13:39:00
i72,u2723,click,2014-09-07 19:55:00
i528,u2724,click,2014-09-09 19:27:00
i528,u2722,click,2014-09-09 00:10:00
i562,u2915,click,2014-09-09 09:19:00
i562,u2729,click,2014-09-09 20:53:00
i562,u2850,click,2014-09-07 14:36:00
i23,u3307,click,2014-09-08 13:46:00
i23,u2737,click,2014-09-08 01:16:00
i77,u2725,click,2014-09-09 22:23:00
i20,u2730,click,2014-09-09 14:40:00
i523,u3318,click,2014-09-07 23:21:00
i549,u2740,click,2014-09-07 21:40:00
i433,u2723,click,2014-09-08 16:04:00
i433,u2729,click,2014-09-09 08:55:00
i136,u2735,click,2014-09-08 13:26:00
i362,u3321,click,2014-09-08 13:05:00
i362,u2745,click,2014-09-09 23:16:00
i366,u2789,click,2014-09-07 21:59:00
i507,u2940,click,2014-09-09 09:49:00
i507,u2740,click,2014-09-09 11:45:00
i170,u3010,click,2014-09-09 17:35:00
i6,u3330,click,2014-09-08 13:43:00
i255,u2787,click,2014-09-09 13:01:00
i476,u2723,click,2014-09-09 13:26:00
i474,u2730,click,2014-09-08 22:20:00
i517,u2903,click,2014-09-07 21:32:00
i517,u2724,click,2014-09-07 19:23:00
i517,u2723,click,2014-09-09 23:32:00
i538,u2723,click,2014-09-09 23:31:00
i445,u3187,click,2014-09-08 15:10:00
i292,u3134,click,2014-09-09 17:49:00
i153,u2726,click,2014-09-07 01:17:00
i18,u2729,click,2014-09-07 14:12:00
i43,u2724,click,2014-09-09 18:15:00
i337,u2730,click,2014-09-08 15:57:00
i469,u2784,click,2014-09-09 16:48:00
i469,u3010,click,2014-09-07 15:45:00
i223,u2724,click,2014-09-09 15:06:00
i265,u2729,click,2014-09-09 21:21:00
i47,u2730,click,2014-09-09 14:50:00
i384,u2729,click,2014-09-08 06:14:00
i241,u2729,click,2014-09-08 21:11:00
i287,u2988,click,2014-09-07 15:30:00
i287,u2730,click,2014-09-09 15:11:00
i97,u3361,click,2014-09-09 04:26:00
i97,u3363,click,2014-09-07 16:15:00
i163,u3327,click,2014-09-08 21:48:00
i537,u2735,click,2014-09-07 22:08:00
i499,u2745,click,2014-09-07 12:44:00
i146,u2730,click,2014-09-09 05:18:00
i199,u2735,click,2014-09-09 12:26:00
i371,u2723,click,2014-09-09 15:05:00
i193,u2731,click,2014-09-08 09:54:00
i167,u2810,click,2014-09-08 15:22:00
i483,u3381,click,2014-09-08 13:06:00
i212,u2730,click,2014-09-07 16:45:00
i144,u2730,click,2014-09-09 18:16:00
i453,u2729,click,2014-09-08 18:49:00
i168,u3390,click,2014-09-09 13:57:00
i50,u2730,click,2014-09-08 00:23:00
i150,u2784,click,2014-09-07 23:59:00
i150,u50,click,2014-09-09 17:24:00
i408,u2903,click,2014-09-08 11:39:00
i502,u2723,click,2014-09-07 18:57:00
i447,u2730,click,2014-09-07 10:42:00
i196,u2735,click,2014-09-08 11:36:00
i201,u2787,click,2014-09-08 10:44:00
i552,u3063,click,2014-09-07 11:07:00
i239,u2735,click,2014-09-07 18:20:00
i179,u2730,click,2014-09-09 16:23:00
i179,u2730,click,2014-09-09 12:49:00
i179,u2730,click,2014-09-09 11:40:00
i78,u2730,click,2014-09-08 16:00:00
i344,u2985,click,2014-09-07 13:49:00
i344,u2724,click,2014-09-07 20:51:00
i344,u2729,click,2014-09-09 15:38:00
i505,u3409,click,2014-09-08 22:57:00
i143,u2735,click,2014-09-07 11:50:00
i58,u2915,click,2014-09-07 10:09:00
i206,u2786,click,2014-09-08 11:30:00
i206,u2729,click,2014-09-07 23:05:00
i261,u3236,click,2014-09-08 16:36:00
i126,u2730,click,2014-09-07 18:23:00
i248,u2735,click,2014-09-07 11:20:00
i27,u2729,click,2014-09-09 14:35:00
i298,u2723,click,2014-09-07 10:23:00
i70,u2937,click,2014-09-09 14:51:00
i405,u3006,click,2014-09-09 11:07:00
i461,u2734,click,2014-09-07 21:31:00
i4,u3214,click,2014-09-09 14:13:00
i4,u2729,click,2014-09-09 18:19:00
i32,u3422,click,2014-09-08 18:30:00
i187,u2730,click,2014-09-07 15:11:00
i93,u2729,click,2014-09-07 17:00:00
i267,u2735,click,2014-09-07 16:24:00
i100,u2787,click,2014-09-09 09:18:00
i353,u2729,click,2014-09-09 13:43:00
i437,u2735,click,2014-09-08 13:40:00
i545,u2730,click,2014-09-09 20:24:00
i412,u2730,click,2014-09-07 16:37:00
i506,u2723,click,2014-09-08 05:30:00
i506,u2730,click,2014-09-08 14:05:00
i473,u3305,click,2014-09-07 11:38:00
i473,u2787,click,2014-09-09 18:29:00
i119,u2740,click,2014-09-07 15:51:00
i338,u2730,click,2014-09-09 22:47:00
i251,u2810,click,2014-09-09 10:20:00
i326,u2730,click,2014-09-07 18:22:00
i181,u2730,click,2014-09-08 19:24:00
i256,u2730,click,2014-09-07 16:39:00
i272,u2730,click,2014-09-08 12:20:00
i374,u3440,click,2014-09-08 14:11:00
i374,u2730,click,2014-09-08 12:59:00
i330,u2730,click,2014-09-07 20:45:00
i103,u3249,cart,2014-09-08 12:58:00
i104,u2740,click,2014-09-08 13:40:00
i45,u39,click,2014-09-09 17:10:00
i45,u39,click,2014-09-09 17:09:00
i45,u39,click,2014-09-09 17:09:00
i321,u39,click,2014-09-09 15:07:00
i321,u39,click,2014-09-09 15:06:00
i321,u39,click,2014-09-09 15:06:00
i230,u39,click,2014-09-09 16:15:00
i230,u39,click,2014-09-09 16:16:00
i230,u39,click,2014-09-09 16:17:00
i230,u39,click,2014-09-09 16:15:00
i230,u39,click,2014-09-09 16:15:00
i383,u39,click,2014-09-08 18:29:00
i383,u39,click,2014-09-08 18:30:00
i383,u39,cart,2014-09-08 18:30:00
i105,u39,cart,2014-09-07 14:57:00
i105,u39,click,2014-09-07 14:56:00
i105,u39,click,2014-09-07 14:56:00
i551,u39,click,2014-09-09 20:01:00
i551,u39,click,2014-09-09 20:02:00
i551,u39,click,2014-09-09 20:00:00
i56,u39,click,2014-09-08 16:58:00
i56,u39,click,2014-09-08 16:58:00
i56,u39,cart,2014-09-08 16:59:00
i56,u39,click,2014-09-08 16:59:00
i308,u39,click,2014-09-09 11:11:00
i308,u39,click,2014-09-09 11:11:00
i308,u39,click,2014-09-09 11:09:00
i308,u39,cart,2014-09-09 11:12:00
i308,u39,cart,2014-09-09 11:12:00
i41,u39,click,2014-09-09 19:09:00
i41,u39,cart,2014-09-09 19:10:00
i41,u39,click,2014-09-09 19:09:00
i376,u39,click,2014-09-07 20:42:00
i376,u39,cart,2014-09-08 21:37:00
i376,u39,click,2014-09-07 20:42:00
i376,u39,cart,2014-09-07 20:43:00
i376,u39,click,2014-09-08 21:36:00
i376,u39,click,2014-09-08 21:37:00
i433,u39,click,2014-09-07 08:37:00
i433,u39,click,2014-09-07 08:37:00
i433,u39,cart,2014-09-07 08:37:00
i115,u39,click,2014-09-09 13:50:00
i115,u39,cart,2014-09-09 13:50:00
i115,u39,click,2014-09-09 13:50:00
i38,u39,click,2014-09-07 15:06:00
i483,u39,click,2014-09-07 15:32:00
i483,u39,click,2014-09-07 15:32:00
i483,u39,click,2014-09-07 15:40:00
i483,u39,click,2014-09-07 15:41:00
i150,u39,click,2014-09-09 20:40:00
i150,u39,cart,2014-09-09 20:41:00
i150,u39,click,2014-09-09 20:40:00
i37,u39,click,2014-09-09 09:03:00
i37,u39,click,2014-09-09 09:02:00
i37,u39,click,2014-09-09 09:02:00
i58,u39,cart,2014-09-08 11:35:00
i58,u39,click,2014-09-08 11:34:00
i58,u39,click,2014-09-08 11:34:00
i306,u39,cart,2014-09-08 15:08:00
i306,u39,click,2014-09-08 15:08:00
i306,u39,click,2014-09-08 15:08:00
i278,u39,click,2014-09-07 15:11:00
i278,u39,click,2014-09-07 15:13:00
i278,u39,click,2014-09-07 15:12:00
i122,u39,click,2014-09-09 14:20:00
i122,u39,click,2014-09-09 14:21:00
i122,u39,cart,2014-09-09 14:21:00
i267,u39,click,2014-09-08 15:10:00
i267,u39,click,2014-09-08 15:08:00
i267,u39,cart,2014-09-08 15:09:00
i267,u39,click,2014-09-08 15:09:00
i127,u39,click,2014-09-08 11:35:00
i127,u39,cart,2014-09-08 11:36:00
i127,u39,click,2014-09-08 11:35:00
i448,u3336,click,2014-09-09 12:01:00
i499,u3278,cart,2014-09-08 13:22:00
i499,u3278,click,2014-09-08 13:22:00
i434,u3278,click,2014-09-08 09:55:00
i434,u3278,cart,2014-09-08 09:55:00
i190,u3278,click,2014-09-08 13:27:00
i190,u3278,cart,2014-09-08 13:27:00
i493,u3278,cart,2014-09-08 15:38:00
i493,u3278,cart,2014-09-08 15:38:00
i493,u3278,cart,2014-09-08 15:38:00
i493,u3278,click,2014-09-08 11:01:00
i493,u3278,click,2014-09-08 15:37:00
i493,u3278,cart,2014-09-08 11:01:00
i367,u3278,click,2014-09-07 13:11:00
i101,u3278,click,2014-09-08 15:35:00
i394,u3012,click,2014-09-09 14:21:00
i394,u3012,cart,2014-09-09 14:21:00
i481,u3012,cart,2014-09-09 20:41:00
i481,u3012,cart,2014-09-09 20:42:00
i481,u3012,click,2014-09-09 20:41:00
i157,u3012,click,2014-09-09 13:08:00
i322,u3012,cart,2014-09-09 10:14:00
i322,u3012,click,2014-09-09 10:13:00
i322,u3012,cart,2014-09-09 13:11:00
i322,u3012,click,2014-09-09 13:10:00
i101,u3012,click,2014-09-08 15:48:00
i101,u3012,cart,2014-09-08 15:48:00
i101,u3012,click,2014-09-08 15:16:00
i101,u3012,cart,2014-09-08 15:48:00
i83,u2936,click,2014-09-09 17:24:00
i83,u2936,click,2014-09-09 17:24:00
i381,u2936,click,2014-09-09 17:47:00
i381,u2936,click,2014-09-09 17:39:00
i381,u2936,click,2014-09-09 17:39:00
i210,u2936,click,2014-09-09 17:56:00
i210,u2936,click,2014-09-09 17:55:00
i210,u2936,click,2014-09-09 17:22:00
