item_id,user_id,action,vtime
i38,u2740,click,2014-09-28 17:04:00
i386,u42,click,2014-09-30 16:33:00
i262,u2731,click,2014-09-29 10:01:00
i233,u2735,click,2014-09-30 02:26:00
i226,u2734,click,2014-09-30 08:23:00
i148,u2735,click,2014-09-28 16:49:00
i345,u2724,click,2014-09-29 17:38:00
i64,u24,click,2014-09-29 08:45:00
i287,u2729,click,2014-09-29 19:39:00
i419,u2724,click,2014-09-29 12:09:00
i419,u2729,click,2014-09-30 09:14:00
i406,u2745,click,2014-09-29 22:12:00
i406,u2735,click,2014-09-29 21:53:00
i426,u2810,click,2014-09-30 20:09:00
i546,u2735,click,2014-09-29 21:47:00
i537,u3081,click,2014-09-28 09:43:00
i297,u3372,click,2014-09-28 09:21:00
i199,u3276,click,2014-09-29 15:42:00
i309,u2723,click,2014-09-28 17:48:00
i336,u2982,click,2014-09-30 14:44:00
i109,u2996,click,2014-09-29 13:45:00
i351,u2735,click,2014-09-30 21:52:00
i212,u2729,click,2014-09-30 16:50:00
i180,u3388,click,2014-09-30 15:51:00
i180,u2735,click,2014-09-30 20:40:00
i246,u3392,click,2014-09-29 11:47:00
i114,u2728,click,2014-09-28 04:35:00
i303,u3182,click,2014-09-29 21:05:00
i147,u3024,click,2014-09-29 11:57:00
i379,u2729,click,2014-09-30 16:01:00
i244,u3370,click,2014-09-29 11:47:00
i135,u2729,click,2014-09-30 09:03:00
i361,u3401,click,2014-09-28 13:45:00
i52,u2740,click,2014-09-29 17:17:00
i52,u2912,click,2014-09-29 18:47:00
i228,u3404,click,2014-09-28 11:52:00
i228,u2740,click,2014-09-28 10:46:00
i228,u2723,click,2014-09-29 19:29:00
i65,u3405,click,2014-09-28 12:48:00
i65,u3406,click,2014-09-29 05:32:00
i276,u3004,click,2014-09-29 08:12:00
i470,u3410,click,2014-09-28 11:32:00
i185,u24,click,2014-09-29 14:16:00
i102,u2735,click,2014-09-30 21:45:00
i37,u2996,click,2014-09-30 10:54:00
i242,u2729,click,2014-09-29 22:39:00
i242,u2729,click,2014-09-30 17:42:00
i67,u2735,click,2014-09-29 00:54:00
i479,u2731,click,2014-09-28 15:52:00
i401,u54,click,2014-09-30 10:34:00
i401,u2690,click,2014-09-30 09:15:00
i353,u2726,click,2014-09-28 15:19:00
i411,u2729,click,2014-09-30 00:53:00
i42,u2735,click,2014-09-30 14:07:00
i42,u2939,click,2014-09-28 01:04:00
i53,u39,click,2014-09-29 11:16:00
i467,u2710,click,2014-09-28 08:55:00
i129,u2735,click,2014-09-29 10:12:00
i53,u39,cart,2014-09-29 11:17:00
i53,u39,click,2014-09-29 11:15:00
i172,u39,click,2014-09-28 12:55:00
i172,u39,click,2014-09-28 12:55:00
i169,u39,cart,2014-09-29 13:44:00
i169,u39,click,2014-09-29 13:43:00
i169,u39,click,2014-09-29 13:43:00
i396,u39,click,2014-09-30 09:25:00
i396,u39,click,2014-09-30 09:24:00
i396,u39,cart,2014-09-30 09:25:00
i335,u39,click,2014-09-30 14:12:00
i335,u39,click,2014-09-30 14:13:00
i177,u39,click,2014-09-30 21:55:00
i177,u39,click,2014-09-30 21:55:00
i428,u39,click,2014-09-29 20:49:00
i428,u39,click,2014-09-29 20:49:00
i428,u39,cart,2014-09-29 20:50:00
i458,u39,cart,2014-09-30 23:12:00
i458,u39,click,2014-09-30 23:11:00
i458,u39,cart,2014-09-30 23:12:00
i458,u39,click,2014-09-30 23:12:00
i519,u39,click,2014-09-28 19:34:00
i519,u39,click,2014-09-28 19:33:00
i519,u39,cart,2014-09-28 19:34:00
i183,u39,click,2014-09-29 10:12:00
i337,u39,cart,2014-09-29 17:25:00
i337,u39,click,2014-09-29 17:24:00
i337,u39,click,2014-09-29 14:40:00
i337,u39,click,2014-09-29 17:15:00
i337,u39,click,2014-09-29 17:29:00
i337,u39,cart,2014-09-29 14:41:00
i337,u39,click,2014-09-29 14:40:00
i345,u39,click,2014-09-28 08:44:00
i345,u39,cart,2014-09-28 08:44:00
i345,u39,click,2014-09-28 08:44:00
i75,u39,click,2014-09-30 09:52:00
i75,u39,click,2014-09-30 09:51:00
i297,u39,cart,2014-09-29 15:02:00
i297,u39,click,2014-09-29 15:02:00
i297,u39,click,2014-09-29 15:01:00
i135,u39,click,2014-09-29 15:43:00
i135,u39,click,2014-09-29 15:45:00
i135,u39,cart,2014-09-29 15:44:00
i135,u39,click,2014-09-29 15:43:00
i135,u39,cart,2014-09-30 15:49:00
i135,u39,click,2014-09-30 15:46:00
i135,u39,click,2014-09-30 15:49:00
i135,u39,click,2014-09-30 15:49:00
i135,u39,click,2014-09-30 13:33:00
i312,u39,click,2014-09-28 19:42:00
i312,u39,click,2014-09-28 19:42:00
i190,u39,click,2014-09-29 09:52:00
i190,u39,click,2014-09-29 09:52:00
i190,u39,click,2014-09-29 09:51:00
i126,u39,click,2014-09-29 20:29:00
i126,u39,cart,2014-09-29 20:29:00
i126,u39,click,2014-09-29 20:29:00
i320,u39,click,2014-09-29 14:11:00
i320,u39,click,2014-09-29 14:11:00
i320,u39,cart,2014-09-29 14:11:00
i161,u3336,click,2014-09-30 12:50:00
i331,u3336,click,2014-09-28 13:30:00
i331,u3336,click,2014-09-28 13:34:00
i105,u3336,click,2014-09-30 15:23:00
i499,u3278,cart,2014-09-29 10:16:00
i342,u3278,click,2014-09-29 10:06:00
i342,u3278,cart,2014-09-30 14:19:00
i342,u3278,click,2014-09-29 10:05:00
i342,u3278,click,2014-09-30 14:19:00
i521,u3278,cart,2014-09-29 13:08:00
i521,u3278,click,2014-09-30 15:05:00
i521,u3278,click,2014-09-29 13:08:00
i241,u3278,click,2014-09-28 17:59:00
i499,u3278,click,2014-09-29 10:16:00
i193,u3278,click,2014-09-28 17:10:00
i219,u3278,click,2014-09-28 10:17:00
i219,u3278,cart,2014-09-29 12:39:00
i219,u3278,click,2014-09-29 12:39:00
i545,u3278,click,2014-09-28 10:48:00
i289,u3278,click,2014-09-29 15:56:00
i289,u3278,click,2014-09-29 15:24:00
i217,u3012,click,2014-09-28 14:39:00
i172,u3012,click,2014-09-29 17:04:00
i217,u3012,cart,2014-09-28 14:40:00
i44,u3012,click,2014-09-29 21:17:00
i247,u3012,click,2014-09-29 14:15:00
i183,u3012,cart,2014-09-29 15:03:00
i183,u3012,click,2014-09-29 15:03:00
i476,u3012,click,2014-09-30 15:44:00
i233,u3012,click,2014-09-30 10:16:00
i233,u3012,cart,2014-09-30 10:16:00
i299,u3012,click,2014-09-29 13:45:00
i360,u3012,cart,2014-09-28 11:18:00
i360,u3012,click,2014-09-28 11:57:00
i360,u3012,click,2014-09-28 11:18:00
i274,u3012,click,2014-09-30 10:21:00
i274,u3012,cart,2014-09-30 10:22:00
i274,u3012,cart,2014-09-30 10:22:00
i434,u3012,click,2014-09-30 11:09:00
i434,u3012,cart,2014-09-30 11:10:00
i545,u3012,click,2014-09-29 12:03:00
i545,u3012,cart,2014-09-29 12:03:00
i59,u3012,cart,2014-09-29 12:35:00
i59,u3012,click,2014-09-29 12:35:00
i108,u3012,click,2014-09-28 14:42:00
i108,u3012,cart,2014-09-28 14:42:00
i378,u3012,cart,2014-09-28 13:05:00
i378,u3012,cart,2014-09-28 13:05:00
i378,u3012,click,2014-09-30 13:40:00
i378,u3012,click,2014-09-28 13:05:00
i172,u2936,alipay,2014-09-29 13:17:00
i275,u2936,click,2014-09-28 11:16:00
i275,u2936,click,2014-09-28 11:17:00
i172,u2936,click,2014-09-30 11:39:00
i172,u2936,click,2014-09-29 11:01:00
i172,u2936,click,2014-09-29 12:34:00
i172,u2936,click,2014-09-29 12:33:00
i172,u2936,click,2014-09-29 12:30:00
i172,u2936,click,2014-09-29 11:00:00
i172,u2936,click,2014-09-29 11:03:00
i172,u2936,click,2014-09-29 11:02:00
i13,u2936,click,2014-09-30 16:04:00
i455,u2936,click,2014-09-30 17:42:00
i455,u2936,click,2014-09-30 17:41:00
i513,u2936,click,2014-09-28 11:24:00
i166,u2936,click,2014-09-30 16:16:00
i166,u2936,click,2014-09-30 15:57:00
i166,u2936,cart,2014-09-30 15:58:00
i192,u3282,click,2014-09-30 13:56:00
i192,u3282,click,2014-09-30 14:03:00
i421,u3282,click,2014-09-30 13:54:00
i303,u3282,click,2014-09-30 12:57:00
i323,u3282,click,2014-09-30 12:57:00
