item_id,user_id,action,vtime
i22,u2735,click,2014-09-05 22:14:00
i31,u2723,click,2014-09-05 14:14:00
i31,u3299,click,2014-09-06 11:12:00
i31,u2737,click,2014-09-04 14:47:00
i31,u2739,click,2014-09-04 19:39:00
i535,u2723,click,2014-09-05 14:45:00
i521,u2732,click,2014-09-06 21:14:00
i257,u3197,click,2014-09-05 21:52:00
i257,u3132,click,2014-09-04 06:59:00
i72,u2981,click,2014-09-06 09:43:00
i72,u2740,click,2014-09-05 12:55:00
i528,u2740,click,2014-09-06 14:56:00
i562,u2801,click,2014-09-06 22:27:00
i562,u3161,click,2014-09-06 13:59:00
i562,u2985,click,2014-09-06 23:00:00
i23,u3211,click,2014-09-05 01:05:00
i365,u2735,click,2014-09-04 14:40:00
i418,u2731,click,2014-09-04 20:41:00
i376,u2730,click,2014-09-06 12:44:00
i390,u2729,click,2014-09-06 15:55:00
i332,u2737,click,2014-09-04 13:02:00
i183,u2735,click,2014-09-06 22:33:00
i183,u2986,click,2014-09-06 19:31:00
i20,u2730,click,2014-09-04 22:13:00
i523,u2731,click,2014-09-04 16:12:00
i523,u2729,click,2014-09-04 15:57:00
i549,u2845,click,2014-09-05 14:27:00
i549,u2730,click,2014-09-05 15:23:00
i549,u2735,click,2014-09-06 03:27:00
i433,u3133,click,2014-09-04 17:02:00
i433,u3133,click,2014-09-04 16:54:00
i477,u2730,click,2014-09-04 20:30:00
i556,u3280,click,2014-09-04 11:19:00
i556,u2842,click,2014-09-05 19:19:00
i556,u2996,click,2014-09-04 09:35:00
i556,u3323,click,2014-09-04 15:25:00
i170,u2735,click,2014-09-06 17:42:00
i294,u2864,click,2014-09-05 20:45:00
i6,u3329,click,2014-09-04 23:17:00
i280,u3334,click,2014-09-04 17:35:00
i115,u2726,click,2014-09-04 20:13:00
i449,u3258,click,2014-09-06 12:05:00
i553,u2842,click,2014-09-04 13:32:00
i474,u2986,click,2014-09-06 20:19:00
i211,u3111,click,2014-09-05 13:53:00
i211,u3111,click,2014-09-04 10:49:00
i517,u2737,click,2014-09-06 06:35:00
i429,u2723,click,2014-09-05 08:10:00
i94,u2756,click,2014-09-05 22:30:00
i94,u2740,click,2014-09-05 16:08:00
i94,u2726,click,2014-09-04 16:24:00
i94,u2740,click,2014-09-05 14:31:00
i94,u2801,click,2014-09-05 11:25:00
i94,u3347,click,2014-09-05 22:30:00
i536,u2735,click,2014-09-05 11:58:00
i421,u2842,click,2014-09-05 13:11:00
i38,u2730,click,2014-09-06 22:29:00
i38,u2786,click,2014-09-04 22:18:00
i38,u2787,click,2014-09-05 23:46:00
i18,u2801,click,2014-09-06 12:47:00
i18,u2735,click,2014-09-06 20:42:00
i386,u2787,click,2014-09-05 19:07:00
i386,u2890,click,2014-09-05 12:32:00
i223,u3052,click,2014-09-06 02:29:00
i223,u3111,click,2014-09-05 21:05:00
i233,u2730,click,2014-09-06 20:27:00
i291,u3351,click,2014-09-05 16:55:00
i291,u2739,click,2014-09-05 20:12:00
i226,u3352,click,2014-09-05 15:19:00
i47,u2729,click,2014-09-04 21:34:00
i95,u2730,click,2014-09-06 12:41:00
i95,u2735,click,2014-09-05 21:13:00
i468,u3322,click,2014-09-06 21:40:00
i468,u3354,click,2014-09-04 03:38:00
i300,u2726,click,2014-09-06 09:15:00
i241,u2730,click,2014-09-04 08:43:00
i241,u2723,click,2014-09-06 21:27:00
i241,u3085,click,2014-09-05 18:13:00
i241,u2740,click,2014-09-04 14:55:00
i406,u2724,click,2014-09-05 13:15:00
i426,u2735,click,2014-09-06 15:55:00
i97,u3362,click,2014-09-06 01:40:00
i97,u3364,click,2014-09-06 19:59:00
i176,u3365,click,2014-09-05 16:13:00
i176,u2739,click,2014-09-05 18:23:00
i176,u2730,click,2014-09-04 15:48:00
i163,u3236,click,2014-09-06 03:56:00
i499,u2858,click,2014-09-06 21:40:00
i371,u2915,click,2014-09-04 22:37:00
i193,u3374,click,2014-09-05 13:28:00
i193,u2729,click,2014-09-05 00:20:00
i51,u2842,click,2014-09-06 16:45:00
i385,u2726,click,2014-09-04 15:37:00
i555,u3376,click,2014-09-04 18:08:00
i555,u2730,click,2014-09-06 13:52:00
i497,u2735,click,2014-09-04 23:37:00
i29,u2723,click,2014-09-06 20:17:00
i351,u3052,click,2014-09-06 02:41:00
i483,u2726,click,2014-09-04 17:23:00
i483,u2739,click,2014-09-04 07:32:00
i355,u2851,click,2014-09-04 08:12:00
i50,u2735,click,2014-09-05 14:09:00
i150,u2740,click,2014-09-04 21:20:00
i397,u2740,click,2014-09-05 10:05:00
i539,u2916,click,2014-09-05 09:39:00
i539,u3394,click,2014-09-04 10:11:00
i196,u2730,click,2014-09-06 20:55:00
i196,u2730,click,2014-09-06 20:18:00
i209,u3395,click,2014-09-06 08:31:00
i354,u2723,click,2014-09-06 15:01:00
i516,u2739,click,2014-09-04 09:25:00
i360,u2728,click,2014-09-06 17:19:00
i239,u2723,click,2014-09-05 13:44:00
i147,u2915,click,2014-09-04 07:27:00
i505,u2890,click,2014-09-05 12:58:00
i185,u3409,click,2014-09-06 14:34:00
i451,u2735,click,2014-09-05 00:13:00
i451,u2729,click,2014-09-04 20:09:00
i200,u2730,click,2014-09-05 13:51:00
i349,u2731,click,2014-09-05 00:08:00
i274,u2915,click,2014-09-04 03:21:00
i274,u2730,click,2014-09-05 17:54:00
i58,u2810,click,2014-09-04 20:48:00
i312,u3330,click,2014-09-06 18:36:00
i190,u2735,click,2014-09-05 14:21:00
i126,u3291,click,2014-09-04 09:48:00
i220,u2730,click,2014-09-06 13:37:00
i110,u2999,click,2014-09-06 15:24:00
i110,u2890,click,2014-09-06 11:38:00
i35,u3010,click,2014-09-04 16:55:00
i229,u2728,click,2014-09-04 15:29:00
i242,u3420,click,2014-09-06 13:21:00
i14,u2771,click,2014-09-06 15:50:00
i165,u2729,click,2014-09-04 19:38:00
i461,u2729,click,2014-09-04 17:34:00
i92,u2735,click,2014-09-05 20:54:00
i92,u2730,click,2014-09-06 20:00:00
i16,u3426,click,2014-09-04 13:32:00
i16,u2730,click,2014-09-04 14:45:00
i259,u2729,click,2014-09-05 20:13:00
i186,u3428,click,2014-09-06 10:55:00
i416,u2734,click,2014-09-05 09:11:00
i130,u2729,click,2014-09-04 20:30:00
i130,u2723,click,2014-09-04 19:03:00
i347,u2731,click,2014-09-04 22:12:00
i264,u3433,click,2014-09-04 17:23:00
i320,u2992,click,2014-09-05 23:58:00
i320,u2724,click,2014-09-06 21:47:00
i158,u2730,click,2014-09-04 21:25:00
i459,u2730,click,2014-09-05 21:02:00
i164,u2734,click,2014-09-06 18:48:00
i472,u2735,click,2014-09-04 18:52:00
i80,u2985,click,2014-09-06 14:35:00
i501,u3026,click,2014-09-04 13:49:00
i322,u2852,click,2014-09-05 22:48:00
i500,u2740,click,2014-09-04 09:05:00
i356,u2729,click,2014-09-06 10:45:00
i307,u3083,click,2014-09-05 15:14:00
i83,u39,click,2014-09-04 15:58:00
i391,u39,cart,2014-09-06 18:24:00
i391,u39,click,2014-09-06 18:37:00
i391,u39,click,2014-09-06 18:23:00
i391,u39,click,2014-09-06 18:24:00
i391,u39,click,2014-09-06 18:20:00
i391,u39,click,2014-09-06 18:21:00
i391,u39,click,2014-09-06 18:22:00
i391,u39,click,2014-09-06 18:23:00
i192,u39,click,2014-09-04 09:59:00
i192,u39,cart,2014-09-04 09:59:00
i192,u39,click,2014-09-04 09:59:00
i327,u39,click,2014-09-04 19:46:00
i327,u39,click,2014-09-04 19:37:00
i327,u39,click,2014-09-04 19:02:00
i327,u39,click,2014-09-04 19:16:00
i327,u39,click,2014-09-04 19:02:00
i327,u39,click,2014-09-04 19:37:00
i327,u39,click,2014-09-04 19:20:00
i327,u39,click,2014-09-04 18:55:00
i396,u39,click,2014-09-06 19:38:00
i396,u39,cart,2014-09-06 19:38:00
i396,u39,click,2014-09-06 19:37:00
i314,u39,cart,2014-09-04 11:32:00
i314,u39,cart,2014-09-04 11:32:00
i314,u39,click,2014-09-04 13:12:00
i314,u39,click,2014-09-04 13:13:00
i314,u39,click,2014-09-04 16:31:00
i314,u39,click,2014-09-04 13:13:00
i314,u39,click,2014-09-04 16:19:00
i314,u39,click,2014-09-04 13:13:00
i314,u39,click,2014-09-04 16:19:00
i314,u39,click,2014-09-04 13:12:00
i314,u39,click,2014-09-04 13:10:00
i314,u39,click,2014-09-04 16:32:00
i314,u39,cart,2014-09-04 16:19:00
i314,u39,click,2014-09-04 13:13:00
i314,u39,click,2014-09-04 11:32:00
i314,u39,click,2014-09-04 11:32:00
i314,u39,cart,2014-09-04 16:32:00
i314,u39,cart,2014-09-04 13:14:00
i394,u39,click,2014-09-05 17:52:00
i394,u39,cart,2014-09-05 18:39:00
i394,u39,cart,2014-09-05 18:39:00
i394,u39,click,2014-09-05 18:38:00
i394,u39,click,2014-09-05 18:38:00
i431,u39,click,2014-09-04 09:05:00
i431,u39,click,2014-09-04 14:31:00
i431,u39,click,2014-09-04 14:30:00
i431,u39,cart,2014-09-04 09:08:00
i431,u39,click,2014-09-04 14:37:00
i431,u39,click,2014-09-04 14:31:00
i431,u39,click,2014-09-04 09:27:00
i431,u39,click,2014-09-04 09:07:00
i431,u39,click,2014-09-04 09:07:00
i431,u39,cart,2014-09-04 14:31:00
i431,u39,click,2014-09-04 09:05:00
i162,u39,click,2014-09-06 14:24:00
i162,u39,cart,2014-09-06 14:26:00
i162,u39,click,2014-09-06 14:25:00
i484,u39,click,2014-09-04 19:43:00
i484,u39,click,2014-09-04 19:43:00
i484,u39,cart,2014-09-04 19:43:00
i90,u39,click,2014-09-06 18:28:00
i90,u39,click,2014-09-06 18:28:00
i41,u39,cart,2014-09-04 11:00:00
i41,u39,click,2014-09-04 10:59:00
i41,u39,click,2014-09-04 10:59:00
i184,u39,click,2014-09-04 15:27:00
i184,u39,cart,2014-09-04 14:21:00
i184,u39,click,2014-09-04 14:21:00
i184,u39,click,2014-09-04 14:21:00
i184,u39,click,2014-09-04 15:27:00
i366,u39,cart,2014-09-04 19:09:00
i366,u39,click,2014-09-04 19:08:00
i366,u39,click,2014-09-04 19:09:00
i366,u39,click,2014-09-04 19:10:00
i469,u39,cart,2014-09-06 17:21:00
i469,u39,click,2014-09-06 17:20:00
i469,u39,click,2014-09-06 17:01:00
i469,u39,click,2014-09-06 17:01:00
i469,u39,click,2014-09-06 17:20:00
i66,u39,click,2014-09-05 14:09:00
i66,u39,click,2014-09-05 14:09:00
i66,u39,cart,2014-09-05 14:09:00
i371,u39,cart,2014-09-05 08:38:00
i371,u39,click,2014-09-05 08:38:00
i371,u39,click,2014-09-05 08:38:00
i167,u39,click,2014-09-04 17:00:00
i207,u39,cart,2014-09-05 16:08:00
i207,u39,click,2014-09-05 16:08:00
i207,u39,click,2014-09-05 16:08:00
i35,u39,click,2014-09-04 17:13:00
i35,u39,cart,2014-09-04 17:13:00
i35,u39,click,2014-09-04 17:07:00
i529,u39,click,2014-09-04 21:53:00
i529,u39,cart,2014-09-04 21:54:00
i529,u39,cart,2014-09-04 21:54:00
i529,u39,cart,2014-09-04 21:54:00
i529,u39,click,2014-09-04 21:54:00
i405,u39,click,2014-09-05 13:41:00
i405,u39,click,2014-09-05 13:29:00
i405,u39,click,2014-09-05 13:29:00
i405,u39,click,2014-09-05 13:34:00
i462,u39,click,2014-09-05 11:50:00
i462,u39,click,2014-09-05 11:50:00
i462,u39,click,2014-09-05 11:47:00
i462,u39,click,2014-09-05 11:51:00
i462,u39,cart,2014-09-05 11:48:00
i462,u39,cart,2014-09-05 11:47:00
i462,u39,click,2014-09-05 11:47:00
i462,u39,cart,2014-09-05 11:50:00
i290,u3278,click,2014-09-06 11:14:00
i290,u3278,cart,2014-09-06 11:14:00
i520,u3278,click,2014-09-04 16:17:00
i317,u3278,click,2014-09-04 17:28:00
i495,u3278,cart,2014-09-06 11:12:00
i495,u3278,cart,2014-09-06 11:11:00
i495,u3278,click,2014-09-06 11:11:00
i354,u3278,cart,2014-09-05 17:28:00
i354,u3278,click,2014-09-05 17:28:00
i434,u3278,click,2014-09-05 17:28:00
i434,u3278,cart,2014-09-05 17:28:00
i454,u3278,click,2014-09-04 10:41:00
i221,u3012,click,2014-09-06 14:45:00
i153,u3012,click,2014-09-05 10:36:00
i246,u3012,cart,2014-09-06 11:32:00
i246,u3012,click,2014-09-06 11:32:00
i246,u3012,cart,2014-09-06 17:11:00
i246,u3012,cart,2014-09-06 17:11:00
i246,u3012,cart,2014-09-06 17:11:00
i246,u3012,click,2014-09-06 17:11:00
i239,u3012,click,2014-09-06 17:13:00
i239,u3012,cart,2014-09-06 17:13:00
i471,u3012,cart,2014-09-06 15:07:00
i471,u3012,click,2014-09-06 15:07:00
i471,u3012,cart,2014-09-06 15:08:00
i471,u3012,cart,2014-09-06 15:07:00
i471,u3012,cart,2014-09-06 15:07:00
i471,u3012,cart,2014-09-06 15:07:00
i471,u3012,cart,2014-09-06 15:08:00
i471,u3012,cart,2014-09-06 15:07:00
i493,u3012,click,2014-09-06 11:34:00
i493,u3012,cart,2014-09-06 11:34:00
i493,u3012,cart,2014-09-06 11:34:00
i413,u3012,cart,2014-09-06 16:10:00
i413,u3012,click,2014-09-06 16:09:00
i413,u3012,cart,2014-09-06 16:10:00
i182,u3012,cart,2014-09-06 11:33:00
i182,u3012,cart,2014-09-06 11:33:00
i182,u3012,click,2014-09-06 11:33:00
i301,u3012,click,2014-09-06 11:34:00
i301,u3012,cart,2014-09-06 11:34:00
i378,u3012,click,2014-09-06 17:11:00
i378,u3012,cart,2014-09-06 17:11:00
