item_id,user_id,action,vtime
i173,u2745,click,2014-09-02 22:30:00
i391,u2898,click,2014-09-03 15:53:00
i391,u2730,click,2014-09-02 15:31:00
i391,u2724,click,2014-09-02 06:04:00
i391,u2735,click,2014-09-02 14:51:00
i448,u2966,click,2014-09-02 13:47:00
i448,u2970,click,2014-09-03 09:26:00
i455,u2728,click,2014-09-02 20:38:00
i381,u2987,click,2014-09-02 13:24:00
i381,u2730,click,2014-09-01 12:47:00
i441,u2740,click,2014-09-03 11:32:00
i290,u2858,click,2014-09-03 13:45:00
i192,u2728,click,2014-09-01 17:33:00
i192,u2850,click,2014-09-01 14:33:00
i192,u2740,click,2014-09-01 20:04:00
i192,u3001,click,2014-09-02 15:55:00
i192,u2898,click,2014-09-03 14:43:00
i192,u2872,click,2014-09-03 08:25:00
i192,u2726,click,2014-09-01 08:50:00
i192,u2735,click,2014-09-01 23:39:00
i63,u2729,click,2014-09-03 11:01:00
i63,u2730,click,2014-09-02 09:16:00
i63,u3016,click,2014-09-01 08:43:00
i541,u2915,click,2014-09-03 21:43:00
i286,u2737,click,2014-09-02 03:15:00
i352,u2737,click,2014-09-01 22:04:00
i352,u2755,click,2014-09-02 20:54:00
i281,u2732,click,2014-09-03 19:18:00
i281,u2735,click,2014-09-03 16:46:00
i281,u2723,click,2014-09-01 15:27:00
i281,u2725,click,2014-09-01 11:12:00
i281,u2729,click,2014-09-03 18:51:00
i25,u2915,click,2014-09-02 09:30:00
i25,u14,click,2014-09-02 11:29:00
i25,u2996,click,2014-09-01 12:52:00
i488,u2974,click,2014-09-03 16:55:00
i488,u3044,click,2014-09-01 15:01:00
i364,u2842,click,2014-09-03 09:23:00
i364,u3045,click,2014-09-01 21:37:00
i327,u2784,click,2014-09-02 09:22:00
i325,u3063,click,2014-09-01 23:15:00
i325,u2730,click,2014-09-01 17:33:00
i325,u2730,click,2014-09-01 16:15:00
i319,u2739,click,2014-09-02 16:40:00
i319,u2756,click,2014-09-03 10:57:00
i319,u2737,click,2014-09-01 04:56:00
i319,u2729,click,2014-09-02 17:18:00
i218,u3082,click,2014-09-01 17:17:00
i89,u3063,click,2014-09-02 10:36:00
i89,u3094,click,2014-09-01 09:33:00
i142,u2730,click,2014-09-02 15:49:00
i142,u2735,click,2014-09-03 03:40:00
i142,u2723,click,2014-09-01 12:10:00
i534,u3107,click,2014-09-02 09:45:00
i534,u3110,click,2014-09-03 16:17:00
i534,u2893,click,2014-09-03 10:33:00
i534,u3112,click,2014-09-02 08:31:00
i534,u2726,click,2014-09-03 22:29:00
i134,u2810,click,2014-09-01 10:02:00
i134,u2735,click,2014-09-01 09:14:00
i252,u16,click,2014-09-02 18:20:00
i424,u2784,click,2014-09-03 07:21:00
i424,u2739,click,2014-09-01 16:54:00
i424,u2735,click,2014-09-03 19:46:00
i396,u2842,click,2014-09-03 13:56:00
i396,u3133,click,2014-09-02 17:06:00
i270,u2915,click,2014-09-01 09:53:00
i137,u2737,click,2014-09-01 18:12:00
i464,u2739,click,2014-09-03 04:51:00
i464,u2734,click,2014-09-02 18:03:00
i230,u3144,click,2014-09-03 16:52:00
i230,u2740,click,2014-09-02 12:51:00
i478,u2848,click,2014-09-02 14:53:00
i383,u2739,click,2014-09-03 18:42:00
i383,u3158,click,2014-09-02 00:12:00
i105,u2722,click,2014-09-01 22:35:00
i105,u2740,click,2014-09-03 09:59:00
i105,u2801,click,2014-09-01 19:52:00
i544,u2745,click,2014-09-02 22:19:00
i375,u3024,click,2014-09-01 08:37:00
i375,u2891,click,2014-09-01 09:59:00
i314,u3172,click,2014-09-01 11:42:00
i314,u2735,click,2014-09-03 11:13:00
i208,u2724,click,2014-09-03 22:35:00
i124,u2729,click,2014-09-02 09:02:00
i124,u2735,click,2014-09-03 09:52:00
i124,u2734,click,2014-09-01 18:47:00
i112,u2734,click,2014-09-02 15:54:00
i417,u2730,click,2014-09-03 12:46:00
i9,u2915,click,2014-09-02 13:17:00
i9,u2735,click,2014-09-01 15:06:00
i9,u2729,click,2014-09-03 17:18:00
i394,u3196,click,2014-09-01 12:00:00
i340,u3196,click,2014-09-01 17:32:00
i295,u2723,click,2014-09-03 21:37:00
i295,u2740,click,2014-09-03 11:29:00
i107,u2982,click,2014-09-01 12:55:00
i427,u2851,click,2014-09-03 11:28:00
i427,u2730,click,2014-09-03 13:45:00
i427,u2985,click,2014-09-03 13:08:00
i427,u2745,click,2014-09-02 15:57:00
i427,u2729,click,2014-09-02 07:23:00
i139,u2731,click,2014-09-01 13:50:00
i279,u3206,click,2014-09-01 12:10:00
i279,u2846,click,2014-09-01 21:43:00
i279,u2723,click,2014-09-02 12:20:00
i279,u2729,click,2014-09-01 02:27:00
i279,u2729,click,2014-09-02 16:38:00
i310,u3214,click,2014-09-02 08:56:00
i310,u3216,click,2014-09-02 17:36:00
i310,u2734,click,2014-09-02 21:39:00
i86,u2789,click,2014-09-02 21:20:00
i487,u2881,click,2014-09-02 00:28:00
i487,u2740,click,2014-09-03 20:49:00
i213,u2898,click,2014-09-03 22:37:00
i551,u2724,click,2014-09-03 09:22:00
i202,u2739,click,2014-09-01 10:32:00
i145,u2832,click,2014-09-02 15:48:00
i317,u3230,click,2014-09-03 14:42:00
i84,u2801,click,2014-09-02 05:05:00
i84,u2740,click,2014-09-01 16:09:00
i316,u2739,click,2014-09-02 16:45:00
i132,u2730,click,2014-09-03 17:08:00
i423,u2729,click,2014-09-01 21:16:00
i540,u2991,click,2014-09-03 10:26:00
i540,u2915,click,2014-09-03 19:02:00
i540,u2730,click,2014-09-02 20:31:00
i540,u2740,click,2014-09-03 10:13:00
i540,u2734,click,2014-09-02 22:39:00
i210,u2915,click,2014-09-02 20:10:00
i210,u2737,click,2014-09-02 23:25:00
i210,u2730,click,2014-09-03 17:19:00
i512,u2735,click,2014-09-02 14:23:00
i39,u2850,click,2014-09-02 11:38:00
i154,u2788,click,2014-09-03 16:45:00
i154,u3244,click,2014-09-03 15:03:00
i542,u2726,click,2014-09-03 03:21:00
i542,u2735,click,2014-09-03 14:56:00
i431,u3134,click,2014-09-02 09:43:00
i431,u2979,click,2014-09-01 14:38:00
i217,u2730,click,2014-09-01 00:11:00
i430,u2914,click,2014-09-01 18:16:00
i560,u2740,click,2014-09-03 22:29:00
i162,u42,click,2014-09-02 16:54:00
i162,u3244,click,2014-09-02 22:31:00
i162,u2735,click,2014-09-03 22:20:00
i55,u2734,click,2014-09-01 08:19:00
i55,u2985,click,2014-09-01 08:41:00
i40,u3177,click,2014-09-01 13:16:00
i40,u2740,click,2014-09-01 16:20:00
i258,u2881,click,2014-09-03 16:43:00
i146,u39,click,2014-09-03 21:01:00
i56,u2724,click,2014-09-02 13:46:00
i159,u3264,click,2014-09-02 15:23:00
i159,u2939,click,2014-09-01 13:57:00
i36,u2734,click,2014-09-02 14:21:00
i36,u2842,click,2014-09-01 18:29:00
i194,u2728,click,2014-09-02 11:58:00
i194,u2986,click,2014-09-03 15:08:00
i194,u2740,click,2014-09-03 21:23:00
i194,u2724,click,2014-09-01 18:53:00
i194,u2985,click,2014-09-02 23:22:00
i486,u2745,click,2014-09-01 15:36:00
i283,u2730,click,2014-09-03 09:49:00
i283,u2997,click,2014-09-03 09:14:00
i532,u2729,click,2014-09-01 22:13:00
i250,u2842,click,2014-09-02 15:48:00
i458,u3283,click,2014-09-02 16:29:00
i458,u2723,click,2014-09-03 21:26:00
i334,u2898,click,2014-09-03 14:30:00
i334,u2724,click,2014-09-02 19:55:00
i334,u2724,click,2014-09-01 11:10:00
i73,u3289,click,2014-09-03 21:28:00
i484,u42,click,2014-09-03 23:25:00
i519,u2723,click,2014-09-03 17:47:00
i519,u2734,click,2014-09-03 17:32:00
i409,u2788,click,2014-09-02 15:49:00
i404,u3296,click,2014-09-01 19:24:00
i535,u2724,click,2014-09-03 23:19:00
i257,u2979,click,2014-09-03 11:05:00
i72,u2731,click,2014-09-03 16:20:00
i528,u2801,click,2014-09-02 21:59:00
i562,u2735,click,2014-09-01 10:28:00
i77,u2730,click,2014-09-01 21:25:00
i77,u2723,click,2014-09-02 12:41:00
i365,u2801,click,2014-09-03 16:58:00
i41,u2724,click,2014-09-03 11:58:00
i41,u2730,click,2014-09-03 11:11:00
i41,u2740,click,2014-09-03 22:57:00
i390,u3006,click,2014-09-02 16:39:00
i390,u2726,click,2014-09-03 16:58:00
i514,u2810,click,2014-09-01 14:20:00
i332,u2756,click,2014-09-03 18:54:00
i523,u2730,click,2014-09-03 23:16:00
i446,u39,click,2014-09-01 16:21:00
i1,u2801,click,2014-09-02 17:00:00
i1,u2723,click,2014-09-01 18:31:00
i1,u2735,click,2014-09-03 16:23:00
i170,u2842,click,2014-09-02 16:41:00
i435,u3324,click,2014-09-03 17:20:00
i435,u2734,click,2014-09-03 18:43:00
i435,u2723,click,2014-09-03 13:28:00
i280,u3333,click,2014-09-03 15:53:00
i115,u2979,click,2014-09-01 12:45:00
i449,u2730,click,2014-09-02 11:26:00
i350,u2739,click,2014-09-01 13:21:00
i350,u2842,click,2014-09-01 08:32:00
i429,u2724,click,2014-09-03 17:03:00
i429,u3342,click,2014-09-02 00:45:00
i538,u2915,click,2014-09-02 11:15:00
i445,u3008,click,2014-09-03 14:37:00
i94,u2986,click,2014-09-03 10:44:00
i94,u2734,click,2014-09-02 08:56:00
i536,u2724,click,2014-09-02 14:48:00
i421,u2726,click,2014-09-01 21:38:00
i421,u2723,click,2014-09-01 21:51:00
i18,u2801,click,2014-09-03 13:10:00
i18,u3349,click,2014-09-01 10:53:00
i337,u2788,click,2014-09-02 17:32:00
i337,u2730,click,2014-09-01 09:42:00
i346,u3010,click,2014-09-03 21:05:00
i346,u2730,click,2014-09-03 17:42:00
i469,u2740,click,2014-09-01 17:43:00
i223,u3189,click,2014-09-01 13:01:00
i233,u2730,click,2014-09-02 18:44:00
i291,u2787,click,2014-09-01 10:52:00
i148,u2730,click,2014-09-01 15:57:00
i148,u2729,click,2014-09-02 17:26:00
i66,u2740,click,2014-09-03 17:24:00
i345,u42,click,2014-09-01 08:43:00
i345,u2891,click,2014-09-01 10:09:00
i64,u3355,click,2014-09-02 02:00:00
i446,u39,click,2014-09-01 14:52:00
i99,u2732,click,2014-09-01 16:23:00
i97,u2740,click,2014-09-01 10:39:00
i163,u2845,click,2014-09-01 20:22:00
i163,u2730,click,2014-09-01 21:15:00
i537,u3369,click,2014-09-01 01:02:00
i446,u39,click,2014-09-01 14:52:00
i446,u39,cart,2014-09-01 16:22:00
i146,u2735,click,2014-09-03 11:29:00
i146,u2735,click,2014-09-03 18:14:00
i518,u2729,click,2014-09-03 20:44:00
i199,u3217,click,2014-09-01 14:39:00
i199,u2915,click,2014-09-01 17:13:00
i193,u2729,click,2014-09-02 11:21:00
i385,u2740,click,2014-09-03 15:41:00
i167,u2730,click,2014-09-01 11:59:00
i498,u3244,click,2014-09-03 10:31:00
i446,u39,click,2014-09-01 16:21:00
i498,u2801,click,2014-09-03 14:52:00
i498,u2730,click,2014-09-01 00:34:00
i497,u2740,click,2014-09-02 12:03:00
i5,u2729,click,2014-09-02 22:58:00
i109,u2730,click,2014-09-03 16:54:00
i483,u3382,click,2014-09-01 03:54:00
i293,u2726,click,2014-09-02 12:55:00
i168,u2734,click,2014-09-02 18:20:00
i168,u2982,click,2014-09-01 22:42:00
i150,u50,click,2014-09-02 14:19:00
i502,u2723,click,2014-09-03 13:22:00
i201,u2832,click,2014-09-01 17:57:00
i552,u3008,click,2014-09-02 08:47:00
i354,u2735,click,2014-09-03 15:56:00
i239,u2739,click,2014-09-02 06:07:00
i179,u2723,click,2014-09-01 21:38:00
i244,u2916,click,2014-09-03 09:20:00
i135,u3400,click,2014-09-02 16:46:00
i135,u2735,click,2014-09-02 20:55:00
i78,u2810,click,2014-09-02 11:33:00
i329,u3188,click,2014-09-02 08:16:00
i361,u2730,click,2014-09-02 08:02:00
i505,u2851,click,2014-09-03 22:54:00
i276,u2729,click,2014-09-03 09:55:00
i276,u2842,click,2014-09-02 15:32:00
i475,u2731,click,2014-09-03 23:05:00
i475,u2731,click,2014-09-03 23:11:00
i475,u2731,click,2014-09-03 23:10:00
i102,u2893,click,2014-09-02 21:20:00
i37,u3186,click,2014-09-02 20:50:00
i37,u2739,click,2014-09-02 07:57:00
i200,u3412,click,2014-09-01 22:24:00
i349,u2730,click,2014-09-02 16:40:00
i274,u2913,click,2014-09-03 08:51:00
i274,u2723,click,2014-09-01 15:22:00
i312,u3417,click,2014-09-02 22:24:00
i312,u3161,click,2014-09-03 20:30:00
i248,u2940,click,2014-09-02 18:52:00
i278,u2726,click,2014-09-03 12:35:00
i278,u2730,click,2014-09-02 13:00:00
i357,u2735,click,2014-09-03 13:56:00
i220,u2801,click,2014-09-02 20:43:00
i35,u2701,click,2014-09-02 09:26:00
i229,u2740,click,2014-09-01 12:43:00
i229,u2735,click,2014-09-02 04:35:00
i269,u3421,click,2014-09-01 16:34:00
i269,u2735,click,2014-09-03 11:58:00
i405,u2735,click,2014-09-02 12:11:00
i461,u2724,click,2014-09-03 14:42:00
i400,u2740,click,2014-09-01 16:12:00
i219,u2735,click,2014-09-01 18:24:00
i480,u2729,click,2014-09-03 21:48:00
i480,u2740,click,2014-09-02 21:54:00
i16,u3427,click,2014-09-02 22:56:00
i130,u2734,click,2014-09-01 18:39:00
i30,u3387,click,2014-09-03 11:36:00
i267,u2730,click,2014-09-01 00:08:00
i100,u3214,click,2014-09-02 11:13:00
i100,u2730,click,2014-09-03 11:05:00
i545,u3435,click,2014-09-02 13:01:00
i403,u2730,click,2014-09-03 20:56:00
i17,u2730,click,2014-09-02 15:25:00
i138,u2730,click,2014-09-03 20:06:00
i119,u2723,click,2014-09-03 10:33:00
i59,u2828,click,2014-09-01 21:20:00
i59,u2740,click,2014-09-01 12:40:00
i501,u2723,click,2014-09-03 19:03:00
i494,u2842,click,2014-09-01 16:34:00
i494,u2740,click,2014-09-02 16:33:00
i414,u2739,click,2014-09-02 16:09:00
i510,u2842,click,2014-09-01 18:28:00
i271,u2737,click,2014-09-01 09:18:00
i21,u2745,click,2014-09-03 11:12:00
i189,u3010,click,2014-09-03 20:39:00
i253,u2801,click,2014-09-01 08:48:00
i387,u2730,click,2014-09-01 14:48:00
i83,u39,click,2014-09-01 13:57:00
i83,u39,cart,2014-09-03 14:26:00
i83,u39,click,2014-09-03 14:25:00
i83,u39,click,2014-09-03 14:44:00
i83,u39,click,2014-09-01 13:55:00
i83,u39,click,2014-09-03 14:44:00
i83,u39,click,2014-09-01 13:56:00
i83,u39,cart,2014-09-03 14:26:00
i83,u39,click,2014-09-03 14:26:00
i83,u39,cart,2014-09-01 13:56:00
i392,u39,click,2014-09-03 10:46:00
i392,u39,click,2014-09-03 10:47:00
i392,u39,cart,2014-09-03 10:47:00
i448,u39,click,2014-09-03 20:58:00
i448,u39,click,2014-09-03 20:58:00
i448,u39,cart,2014-09-03 20:59:00
i192,u39,click,2014-09-03 08:56:00
i464,u39,click,2014-09-03 16:11:00
i464,u39,click,2014-09-03 16:12:00
i464,u39,cart,2014-09-03 16:12:00
i464,u39,click,2014-09-03 17:08:00
i464,u39,click,2014-09-03 16:54:00
i464,u39,click,2014-09-03 17:08:00
i464,u39,click,2014-09-03 17:05:00
i375,u39,cart,2014-09-02 13:38:00
i375,u39,click,2014-09-02 13:38:00
i375,u39,click,2014-09-02 13:38:00
i427,u39,click,2014-09-03 12:38:00
i427,u39,cart,2014-09-03 12:39:00
i427,u39,click,2014-09-03 12:38:00
i427,u39,click,2014-09-03 12:34:00
i427,u39,cart,2014-09-03 12:39:00
i194,u39,click,2014-09-03 08:32:00
i257,u39,click,2014-09-03 15:36:00
i257,u39,cart,2014-09-03 15:36:00
i257,u39,click,2014-09-03 15:35:00
i294,u39,click,2014-09-02 21:24:00
i294,u39,click,2014-09-02 21:24:00
i294,u39,cart,2014-09-02 21:24:00
i294,u39,cart,2014-09-02 21:24:00
i115,u39,click,2014-09-01 16:08:00
i115,u39,click,2014-09-01 16:08:00
i115,u39,cart,2014-09-01 16:08:00
i553,u39,cart,2014-09-03 17:21:00
i553,u39,click,2014-09-03 17:18:00
i553,u39,click,2014-09-03 17:21:00
i43,u39,click,2014-09-01 12:18:00
i43,u39,cart,2014-09-01 12:21:00
i43,u39,click,2014-09-01 12:21:00
i468,u39,cart,2014-09-01 21:22:00
i468,u39,click,2014-09-01 21:20:00
i468,u39,click,2014-09-01 21:20:00
i468,u39,click,2014-09-03 09:33:00
i468,u39,click,2014-09-02 22:54:00
i468,u39,click,2014-09-02 22:54:00
i468,u39,click,2014-09-03 10:06:00
i468,u39,click,2014-09-03 09:36:00
i66,u39,click,2014-09-01 12:14:00
i66,u39,click,2014-09-01 12:17:00
i419,u39,click,2014-09-03 22:22:00
i419,u39,click,2014-09-03 22:11:00
i419,u39,cart,2014-09-03 22:12:00
i419,u39,click,2014-09-03 22:12:00
i146,u39,click,2014-09-03 18:11:00
i146,u39,click,2014-09-03 18:12:00
i146,u39,cart,2014-09-03 21:02:00
i146,u39,click,2014-09-03 18:12:00
i146,u39,click,2014-09-03 21:01:00
i167,u39,click,2014-09-03 11:28:00
i167,u39,click,2014-09-03 11:29:00
i167,u39,cart,2014-09-03 11:30:00
i167,u39,click,2014-09-03 11:28:00
i150,u39,click,2014-09-02 11:05:00
i150,u39,click,2014-09-03 08:57:00
i150,u39,click,2014-09-02 11:05:00
i150,u39,click,2014-09-03 10:51:00
i150,u39,cart,2014-09-03 10:51:00
i150,u39,click,2014-09-03 08:58:00
i150,u39,click,2014-09-03 08:56:00
i150,u39,click,2014-09-03 08:58:00
i150,u39,click,2014-09-03 10:51:00
i150,u39,click,2014-09-03 08:56:00
i34,u39,click,2014-09-02 15:40:00
i34,u39,click,2014-09-02 15:40:00
i34,u39,cart,2014-09-02 15:40:00
i34,u39,click,2014-09-02 15:56:00
i34,u39,click,2014-09-02 15:55:00
i282,u39,click,2014-09-01 21:49:00
i282,u39,click,2014-09-01 21:49:00
i282,u39,click,2014-09-01 22:12:00
i282,u39,cart,2014-09-01 21:49:00
i282,u39,click,2014-09-01 22:03:00
i138,u39,click,2014-09-03 13:28:00
i115,u3336,alipay,2014-09-02 10:29:00
i115,u3336,click,2014-09-02 10:02:00
i115,u3336,cart,2014-09-02 10:00:00
i115,u3336,click,2014-09-02 10:23:00
i115,u3336,click,2014-09-02 09:57:00
i496,u3278,alipay,2014-09-01 11:46:00
i455,u3278,click,2014-09-01 16:10:00
i25,u3278,click,2014-09-02 10:47:00
i364,u3278,click,2014-09-01 14:03:00
i383,u3278,click,2014-09-01 16:42:00
i496,u3278,click,2014-09-01 11:21:00
i496,u3278,cart,2014-09-01 11:21:00
i532,u3278,cart,2014-09-03 16:04:00
i532,u3278,cart,2014-09-03 16:04:00
i532,u3278,click,2014-09-03 16:04:00
i474,u3278,cart,2014-09-03 10:32:00
i474,u3278,click,2014-09-03 10:32:00
i123,u3012,cart,2014-09-02 14:23:00
i123,u3012,click,2014-09-02 14:22:00
i381,u2936,click,2014-09-01 17:50:00
i381,u2936,click,2014-09-01 17:50:00
i381,u2936,click,2014-09-01 17:48:00
i381,u2936,click,2014-09-01 17:48:00
i496,u2936,click,2014-09-02 17:50:00
i250,u2936,click,2014-09-02 19:02:00
i250,u2936,click,2014-09-01 10:42:00
i269,u2936,click,2014-09-02 18:57:00
i269,u2936,click,2014-09-01 14:49:00
i269,u2936,click,2014-09-02 18:55:00
i269,u2936,click,2014-09-01 14:48:00
i269,u2936,click,2014-09-02 18:55:00
