item_id,user_id,action,vtime
i79,u2756,click,2014-09-13 22:25:00
i324,u2786,click,2014-09-14 16:24:00
i2,u2919,click,2014-09-14 20:23:00
i2,u2926,click,2014-09-15 00:45:00
i13,u2941,click,2014-09-14 12:46:00
i173,u2723,click,2014-09-15 09:38:00
i492,u2958,click,2014-09-15 11:40:00
i492,u2739,click,2014-09-14 22:28:00
i391,u2724,click,2014-09-15 12:27:00
i391,u2735,click,2014-09-13 23:00:00
i448,u2739,click,2014-09-14 10:37:00
i448,u2971,click,2014-09-14 14:43:00
i448,u2974,click,2014-09-14 20:51:00
i455,u2729,click,2014-09-13 21:06:00
i455,u2854,click,2014-09-15 16:25:00
i455,u2724,click,2014-09-13 15:03:00
i284,u2890,click,2014-09-14 22:49:00
i284,u2979,click,2014-09-15 13:31:00
i214,u2724,click,2014-09-13 11:01:00
i214,u2724,click,2014-09-13 15:30:00
i214,u54,click,2014-09-15 21:28:00
i214,u2724,click,2014-09-15 09:41:00
i214,u2729,click,2014-09-13 18:14:00
i214,u2729,click,2014-09-13 13:42:00
i214,u2729,click,2014-09-13 07:08:00
i214,u2729,click,2014-09-14 23:26:00
i111,u2734,click,2014-09-14 13:35:00
i111,u2740,click,2014-09-13 20:31:00
i290,u2723,click,2014-09-14 12:49:00
i254,u2846,click,2014-09-15 17:14:00
i192,u2848,click,2014-09-15 11:43:00
i192,u3003,click,2014-09-15 17:44:00
i304,u3011,click,2014-09-13 09:44:00
i63,u3020,click,2014-09-14 12:35:00
i236,u2729,click,2014-09-14 16:27:00
i489,u3026,click,2014-09-15 12:30:00
i541,u2837,click,2014-09-15 15:02:00
i541,u2842,click,2014-09-14 09:13:00
i352,u2778,click,2014-09-13 04:34:00
i352,u2778,click,2014-09-15 21:52:00
i221,u2740,click,2014-09-14 16:31:00
i281,u3036,click,2014-09-13 09:19:00
i281,u2877,click,2014-09-15 20:19:00
i488,u2734,click,2014-09-14 20:29:00
i488,u2723,click,2014-09-15 16:41:00
i364,u2728,click,2014-09-14 11:22:00
i364,u2735,click,2014-09-15 01:36:00
i364,u2735,click,2014-09-15 16:05:00
i327,u3052,click,2014-09-13 04:29:00
i325,u2739,click,2014-09-15 18:22:00
i325,u3060,click,2014-09-15 16:00:00
i325,u2778,click,2014-09-13 13:02:00
i319,u2739,click,2014-09-14 18:45:00
i319,u2745,click,2014-09-14 16:47:00
i319,u2778,click,2014-09-15 10:23:00
i319,u2737,click,2014-09-14 10:59:00
i218,u2748,click,2014-09-15 12:05:00
i218,u3073,click,2014-09-15 14:41:00
i218,u3083,click,2014-09-13 17:10:00
i149,u2881,click,2014-09-13 22:09:00
i149,u2848,click,2014-09-13 21:21:00
i89,u3089,click,2014-09-15 22:51:00
i89,u3092,click,2014-09-13 09:28:00
i89,u3095,click,2014-09-15 11:22:00
i534,u2892,click,2014-09-15 11:56:00
i524,u3030,click,2014-09-15 12:38:00
i533,u2729,click,2014-09-14 10:08:00
i341,u2735,click,2014-09-14 13:24:00
i341,u2756,click,2014-09-14 05:56:00
i252,u3121,click,2014-09-14 18:05:00
i175,u2735,click,2014-09-14 20:11:00
i424,u2801,click,2014-09-14 18:27:00
i396,u2846,click,2014-09-15 14:22:00
i270,u2735,click,2014-09-15 17:11:00
i464,u3143,click,2014-09-13 04:40:00
i478,u3073,click,2014-09-15 04:24:00
i478,u3152,click,2014-09-15 17:26:00
i383,u2723,click,2014-09-14 10:57:00
i383,u2724,click,2014-09-13 14:46:00
i383,u2724,click,2014-09-15 09:33:00
i106,u3010,click,2014-09-15 09:43:00
i314,u3177,click,2014-09-13 10:48:00
i314,u2842,click,2014-09-13 20:28:00
i314,u2891,click,2014-09-14 11:19:00
i314,u2724,click,2014-09-14 21:00:00
i124,u2729,click,2014-09-14 13:08:00
i124,u2739,click,2014-09-14 14:22:00
i112,u2937,click,2014-09-13 00:22:00
i525,u3189,click,2014-09-15 16:39:00
i525,u3191,click,2014-09-14 17:49:00
i359,u2723,click,2014-09-14 20:35:00
i203,u2851,click,2014-09-15 17:07:00
i394,u2724,click,2014-09-14 15:15:00
i394,u2726,click,2014-09-15 20:13:00
i340,u3132,click,2014-09-14 09:49:00
i295,u3202,click,2014-09-15 02:51:00
i295,u3203,click,2014-09-15 10:07:00
i427,u2915,click,2014-09-13 17:30:00
i139,u3205,click,2014-09-15 12:14:00
i279,u3208,click,2014-09-15 18:36:00
i279,u3210,click,2014-09-15 22:10:00
i310,u3217,click,2014-09-13 08:38:00
i335,u2723,click,2014-09-14 18:31:00
i504,u2724,click,2014-09-13 23:08:00
i86,u3219,click,2014-09-15 13:56:00
i86,u2726,click,2014-09-13 17:05:00
i86,u3220,click,2014-09-13 21:25:00
i380,u2842,click,2014-09-13 17:42:00
i213,u2723,click,2014-09-14 09:26:00
i213,u2735,click,2014-09-14 21:16:00
i202,u2723,click,2014-09-15 04:05:00
i317,u3226,click,2014-09-14 19:33:00
i317,u3227,click,2014-09-15 04:21:00
i317,u3228,click,2014-09-15 01:16:00
i317,u3229,click,2014-09-15 23:50:00
i317,u2781,click,2014-09-15 16:53:00
i177,u2991,click,2014-09-13 15:07:00
i177,u3235,click,2014-09-14 09:38:00
i84,u2730,click,2014-09-15 16:14:00
i84,u3041,click,2014-09-15 10:28:00
i513,u2846,click,2014-09-13 13:53:00
i423,u3010,click,2014-09-14 17:17:00
i423,u2996,click,2014-09-13 09:30:00
i540,u2845,click,2014-09-15 19:57:00
i540,u2734,click,2014-09-13 22:31:00
i210,u2735,click,2014-09-13 23:01:00
i210,u2801,click,2014-09-13 17:13:00
i210,u2729,click,2014-09-15 17:15:00
i512,u2731,click,2014-09-15 13:39:00
i313,u2740,click,2014-09-15 20:57:00
i542,u3010,click,2014-09-13 02:47:00
i542,u2729,click,2014-09-14 18:16:00
i542,u3246,click,2014-09-13 16:25:00
i428,u2915,click,2014-09-15 15:09:00
i430,u2730,click,2014-09-13 19:37:00
i515,u3116,click,2014-09-14 13:04:00
i515,u3132,click,2014-09-13 10:49:00
i515,u2989,click,2014-09-14 14:05:00
i548,u3249,click,2014-09-13 16:29:00
i133,u2810,click,2014-09-14 15:47:00
i285,u2729,click,2014-09-14 15:09:00
i285,u2937,click,2014-09-15 10:28:00
i258,u2730,click,2014-09-13 14:15:00
i56,u2745,click,2014-09-14 22:07:00
i247,u2851,click,2014-09-13 12:57:00
i247,u2729,click,2014-09-13 20:11:00
i247,u2735,click,2014-09-15 20:05:00
i159,u2846,click,2014-09-14 18:23:00
i36,u2842,click,2014-09-14 12:55:00
i36,u2842,click,2014-09-14 10:42:00
i358,u3268,click,2014-09-15 07:05:00
i194,u2729,click,2014-09-14 18:21:00
i28,u2729,click,2014-09-15 08:38:00
i496,u2724,click,2014-09-14 09:27:00
i60,u2724,click,2014-09-14 18:57:00
i191,u2728,click,2014-09-13 15:16:00
i152,u2723,click,2014-09-15 12:52:00
i334,u2740,click,2014-09-15 22:43:00
i73,u2726,click,2014-09-13 13:59:00
i73,u2739,click,2014-09-15 21:03:00
i73,u3288,click,2014-09-15 09:51:00
i116,u2723,click,2014-09-15 19:58:00
i116,u2729,click,2014-09-13 19:49:00
i31,u3085,click,2014-09-15 18:53:00
i31,u2735,click,2014-09-15 12:18:00
i535,u2857,click,2014-09-14 22:57:00
i535,u3300,click,2014-09-15 12:42:00
i531,u3301,click,2014-09-14 08:21:00
i528,u2939,click,2014-09-14 15:36:00
i562,u3306,click,2014-09-15 05:44:00
i23,u2842,click,2014-09-14 13:01:00
i23,u2842,click,2014-09-14 15:59:00
i23,u2735,click,2014-09-14 17:50:00
i77,u2724,click,2014-09-15 11:14:00
i365,u2770,click,2014-09-15 18:58:00
i249,u3310,click,2014-09-15 12:57:00
i376,u2740,click,2014-09-15 11:32:00
i514,u2723,click,2014-09-14 12:05:00
i332,u2737,click,2014-09-13 21:06:00
i332,u3040,click,2014-09-13 09:50:00
i183,u2724,click,2014-09-15 21:13:00
i184,u2735,click,2014-09-15 15:15:00
i20,u2740,click,2014-09-15 20:42:00
i561,u2729,click,2014-09-13 21:11:00
i523,u2897,click,2014-09-15 16:30:00
i549,u2990,click,2014-09-14 08:26:00
i549,u2990,click,2014-09-13 09:22:00
i205,u2730,click,2014-09-13 00:29:00
i136,u3320,click,2014-09-13 09:24:00
i136,u2734,click,2014-09-13 15:43:00
i366,u2810,click,2014-09-13 14:26:00
i1,u2723,click,2014-09-14 09:31:00
i507,u3173,click,2014-09-15 03:21:00
i435,u2723,click,2014-09-14 01:43:00
i399,u2858,click,2014-09-13 10:35:00
i399,u2735,click,2014-09-13 19:54:00
i171,u2723,click,2014-09-13 16:13:00
i255,u2832,click,2014-09-13 07:48:00
i255,u2850,click,2014-09-15 12:49:00
i166,u2723,click,2014-09-14 21:15:00
i166,u3335,click,2014-09-13 16:15:00
i166,u3291,click,2014-09-15 21:27:00
i166,u3132,click,2014-09-13 20:57:00
i166,u2842,click,2014-09-14 11:57:00
i553,u2730,click,2014-09-13 03:30:00
i474,u3010,click,2014-09-14 17:12:00
i474,u2729,click,2014-09-14 23:47:00
i211,u2787,click,2014-09-13 22:27:00
i538,u2913,click,2014-09-15 15:21:00
i445,u2724,click,2014-09-13 14:43:00
i292,u3345,click,2014-09-13 08:53:00
i38,u2734,click,2014-09-15 13:02:00
i153,u2784,click,2014-09-13 16:17:00
i153,u2801,click,2014-09-15 19:32:00
i19,u2788,click,2014-09-13 19:35:00
i337,u2735,click,2014-09-15 21:19:00
i262,u2735,click,2014-09-13 08:29:00
i233,u2732,click,2014-09-15 16:06:00
i339,u2729,click,2014-09-14 20:23:00
i131,u2729,click,2014-09-15 21:30:00
i345,u42,click,2014-09-14 20:38:00
i345,u2832,click,2014-09-15 17:32:00
i503,u2991,click,2014-09-15 15:08:00
i406,u2724,click,2014-09-13 17:55:00
i426,u3360,click,2014-09-13 16:42:00
i426,u2729,click,2014-09-15 18:32:00
i176,u3366,click,2014-09-14 13:59:00
i537,u2745,click,2014-09-13 12:50:00
i499,u2729,click,2014-09-15 19:03:00
i518,u2726,click,2014-09-15 19:47:00
i167,u2723,click,2014-09-14 12:56:00
i498,u2730,click,2014-09-14 14:02:00
i497,u2784,click,2014-09-15 18:24:00
i29,u3379,click,2014-09-13 21:40:00
i5,u2852,click,2014-09-15 20:07:00
i351,u2729,click,2014-09-13 16:38:00
i351,u2740,click,2014-09-14 17:01:00
i212,u2724,click,2014-09-14 19:18:00
i212,u3385,click,2014-09-14 23:50:00
i453,u2735,click,2014-09-15 12:42:00
i485,u3386,click,2014-09-15 13:51:00
i76,u2735,click,2014-09-15 16:02:00
i502,u2735,click,2014-09-15 20:41:00
i447,u2734,click,2014-09-15 17:18:00
i368,u2851,click,2014-09-14 05:55:00
i368,u3248,click,2014-09-13 01:40:00
i368,u2893,click,2014-09-13 19:45:00
i368,u2842,click,2014-09-13 20:01:00
i209,u2735,click,2014-09-13 20:51:00
i114,u2730,click,2014-09-15 16:41:00
i156,u2740,click,2014-09-15 09:56:00
i360,u2735,click,2014-09-14 01:57:00
i360,u2730,click,2014-09-13 20:02:00
i179,u3305,click,2014-09-15 17:20:00
i244,u2842,click,2014-09-13 16:01:00
i244,u2740,click,2014-09-13 10:12:00
i78,u2734,click,2014-09-13 19:22:00
i475,u2734,click,2014-09-13 12:03:00
i207,u2735,click,2014-09-13 23:36:00
i470,u3111,click,2014-09-15 17:28:00
i185,u2730,click,2014-09-15 22:47:00
i7,u2940,click,2014-09-14 09:22:00
i143,u2723,click,2014-09-14 17:36:00
i143,u2729,click,2014-09-13 09:08:00
i456,u2735,click,2014-09-14 17:46:00
i58,u2729,click,2014-09-15 21:15:00
i206,u2724,click,2014-09-15 13:10:00
i190,u2740,click,2014-09-14 13:04:00
i278,u2735,click,2014-09-13 08:07:00
i298,u2735,click,2014-09-15 20:59:00
i70,u2729,click,2014-09-15 15:57:00
i14,u3010,click,2014-09-13 19:25:00
i471,u2722,click,2014-09-14 10:53:00
i67,u2842,click,2014-09-14 12:09:00
i165,u2724,click,2014-09-13 10:54:00
i479,u2726,click,2014-09-15 08:11:00
i400,u2730,click,2014-09-14 21:31:00
i69,u2842,click,2014-09-13 13:08:00
i422,u3423,collect,2014-09-14 17:13:00
i219,u3249,cart,2014-09-13 11:00:00
i436,u2881,click,2014-09-14 23:43:00
i282,u2730,click,2014-09-14 22:48:00
i389,u3118,click,2014-09-14 23:25:00
i215,u3429,click,2014-09-14 10:24:00
i215,u2891,click,2014-09-13 09:03:00
i490,u2723,click,2014-09-15 13:54:00
i543,u2735,click,2014-09-15 15:28:00
i234,u2735,click,2014-09-13 11:10:00
i315,u2735,click,2014-09-15 14:12:00
i437,u3010,click,2014-09-15 20:15:00
i403,u3389,click,2014-09-15 13:35:00
i138,u3360,click,2014-09-13 17:01:00
i289,u2735,click,2014-09-13 21:26:00
i438,u2729,click,2014-09-13 12:08:00
i98,u3360,click,2014-09-13 17:03:00
i74,u2723,click,2014-09-13 22:34:00
i251,u2735,click,2014-09-14 16:01:00
i108,u3318,click,2014-09-14 14:00:00
i188,u2842,click,2014-09-13 09:18:00
i326,u3438,click,2014-09-14 01:25:00
i509,u3432,click,2014-09-13 09:10:00
i457,u2731,click,2014-09-15 17:30:00
i457,u2729,click,2014-09-14 23:29:00
i272,u2801,click,2014-09-14 22:42:00
i48,u3439,click,2014-09-13 00:34:00
i377,u2916,click,2014-09-14 10:37:00
i157,u2723,click,2014-09-15 14:36:00
i530,u2729,click,2014-09-15 23:27:00
i101,u2723,click,2014-09-14 14:59:00
i557,u2723,click,2014-09-13 23:22:00
i392,u39,click,2014-09-14 17:24:00
i392,u39,click,2014-09-15 08:08:00
i392,u39,cart,2014-09-15 08:08:00
i392,u39,click,2014-09-14 17:23:00
i392,u39,click,2014-09-15 08:08:00
i111,u39,cart,2014-09-15 13:17:00
i111,u39,click,2014-09-15 13:16:00
i111,u39,click,2014-09-15 13:12:00
i111,u39,click,2014-09-15 13:16:00
i111,u39,click,2014-09-15 13:22:00
i192,u39,click,2014-09-15 14:18:00
i541,u39,click,2014-09-15 14:30:00
i541,u39,cart,2014-09-15 14:30:00
i541,u39,click,2014-09-15 14:30:00
i137,u39,click,2014-09-14 18:39:00
i137,u39,cart,2014-09-14 18:39:00
i137,u39,click,2014-09-14 18:38:00
i137,u39,click,2014-09-14 18:33:00
i137,u39,click,2014-09-14 18:32:00
i314,u39,cart,2014-09-15 17:39:00
i314,u39,click,2014-09-15 16:58:00
i314,u39,cart,2014-09-15 16:58:00
i314,u39,click,2014-09-15 17:29:00
i314,u39,click,2014-09-15 17:38:00
i314,u39,click,2014-09-15 17:39:00
i9,u39,cart,2014-09-13 20:18:00
i9,u39,click,2014-09-13 20:16:00
i9,u39,click,2014-09-13 20:19:00
i9,u39,click,2014-09-13 20:17:00
i521,u39,cart,2014-09-14 20:19:00
i521,u39,click,2014-09-14 20:19:00
i521,u39,click,2014-09-14 20:22:00
i521,u39,click,2014-09-14 20:18:00
i528,u39,click,2014-09-15 19:16:00
i528,u39,click,2014-09-15 19:16:00
i528,u39,cart,2014-09-15 19:17:00
i300,u39,click,2014-09-13 14:29:00
i300,u39,cart,2014-09-13 14:30:00
i300,u39,click,2014-09-13 14:30:00
i297,u39,click,2014-09-13 11:52:00
i297,u39,click,2014-09-13 11:52:00
i297,u39,cart,2014-09-13 11:53:00
i297,u39,cart,2014-09-13 11:53:00
i29,u39,click,2014-09-14 14:28:00
i29,u39,cart,2014-09-14 14:29:00
i29,u39,click,2014-09-14 14:29:00
i144,u39,click,2014-09-13 12:46:00
i144,u39,click,2014-09-13 12:46:00
i144,u39,cart,2014-09-13 12:46:00
i150,u39,click,2014-09-13 14:49:00
i505,u39,click,2014-09-14 12:54:00
i505,u39,click,2014-09-14 12:53:00
i505,u39,cart,2014-09-14 12:55:00
i470,u39,click,2014-09-15 13:23:00
i470,u39,cart,2014-09-15 13:28:00
i470,u39,cart,2014-09-15 13:23:00
i470,u39,click,2014-09-15 13:28:00
i451,u39,click,2014-09-14 13:41:00
i451,u39,cart,2014-09-14 13:41:00
i451,u39,click,2014-09-14 13:41:00
i529,u39,click,2014-09-14 23:12:00
i529,u39,cart,2014-09-14 23:13:00
i529,u39,click,2014-09-14 23:13:00
i34,u39,click,2014-09-14 22:35:00
i34,u39,click,2014-09-14 22:34:00
i34,u39,cart,2014-09-14 22:35:00
i34,u39,click,2014-09-14 22:35:00
i282,u39,click,2014-09-15 18:14:00
i282,u39,click,2014-09-15 18:15:00
i282,u39,click,2014-09-15 18:13:00
i282,u39,cart,2014-09-15 18:16:00
i286,u3278,cart,2014-09-15 13:52:00
i286,u3278,click,2014-09-15 13:52:00
i465,u3278,click,2014-09-13 11:36:00
i465,u3278,click,2014-09-13 11:36:00
i227,u3278,cart,2014-09-15 11:06:00
i227,u3278,click,2014-09-15 11:06:00
i156,u3278,click,2014-09-14 17:32:00
i156,u3278,cart,2014-09-14 17:32:00
i78,u3278,click,2014-09-15 13:50:00
i122,u3278,cart,2014-09-15 11:01:00
i122,u3278,click,2014-09-15 11:01:00
i122,u3278,cart,2014-09-15 11:01:00
i122,u3278,cart,2014-09-15 11:01:00
i493,u3278,click,2014-09-14 12:02:00
i260,u3278,click,2014-09-13 13:11:00
i260,u3278,click,2014-09-13 13:16:00
i267,u3278,click,2014-09-14 17:04:00
i267,u3278,click,2014-09-15 16:38:00
i267,u3278,cart,2014-09-15 16:38:00
i315,u3278,cart,2014-09-15 10:54:00
i315,u3278,cart,2014-09-15 10:54:00
i315,u3278,click,2014-09-15 10:54:00
i498,u3012,alipay,2014-09-15 11:22:00
i23,u3012,click,2014-09-14 15:32:00
i498,u3012,cart,2014-09-15 11:12:00
i498,u3012,click,2014-09-15 11:12:00
i338,u3012,click,2014-09-15 15:18:00
i338,u3012,cart,2014-09-15 15:19:00
i544,u2936,cart,2014-09-14 14:50:00
i544,u2936,click,2014-09-14 14:49:00
i544,u2936,cart,2014-09-14 14:50:00
i31,u2936,click,2014-09-14 14:34:00
i31,u2936,click,2014-09-14 14:34:00
i263,u2936,cart,2014-09-13 13:17:00
i263,u2936,click,2014-09-13 13:17:00
i263,u2936,click,2014-09-13 13:17:00
i255,u2936,click,2014-09-15 16:33:00
i255,u2936,click,2014-09-15 17:39:00
i255,u2936,click,2014-09-15 17:38:00
i255,u2936,cart,2014-09-15 17:39:00
i499,u2936,click,2014-09-15 16:22:00
i499,u2936,click,2014-09-15 16:22:00
i126,u2936,click,2014-09-15 15:23:00
i126,u2936,click,2014-09-15 15:21:00
i126,u2936,click,2014-09-15 15:21:00
i126,u2936,click,2014-09-15 13:29:00
