item_id,user_id,action,vtime
i65,u39,click,2014-09-20 10:28:00
i65,u39,click,2014-09-20 10:28:00
i207,u39,click,2014-09-21 16:57:00
i207,u39,click,2014-09-21 16:56:00
i185,u39,click,2014-09-20 15:00:00
i260,u39,click,2014-09-21 16:32:00
i260,u39,click,2014-09-21 16:32:00
i260,u39,click,2014-09-21 16:33:00
i260,u39,click,2014-09-21 16:55:00
i260,u39,cart,2014-09-21 16:33:00
i260,u39,click,2014-09-21 16:29:00
i174,u39,click,2014-09-21 15:21:00
i161,u3336,click,2014-09-19 11:39:00
i161,u3336,click,2014-09-20 09:17:00
i331,u3336,click,2014-09-20 13:18:00
i53,u3278,click,2014-09-19 14:54:00
i544,u3278,cart,2014-09-21 17:14:00
i544,u3278,click,2014-09-21 17:14:00
i544,u3278,cart,2014-09-21 17:14:00
i23,u3278,cart,2014-09-21 17:12:00
i23,u3278,click,2014-09-21 17:12:00
i183,u3278,cart,2014-09-20 11:03:00
i183,u3278,click,2014-09-20 11:03:00
i469,u3278,cart,2014-09-20 13:51:00
i469,u3278,click,2014-09-20 13:51:00
i499,u3278,click,2014-09-20 11:55:00
i499,u3278,cart,2014-09-20 11:55:00
i267,u3278,cart,2014-09-20 14:25:00
i267,u3278,click,2014-09-20 14:25:00
i101,u3278,click,2014-09-20 12:40:00
i290,u3012,click,2014-09-20 15:20:00
i290,u3012,cart,2014-09-20 15:20:00
i217,u3012,cart,2014-09-20 15:19:00
i217,u3012,click,2014-09-20 15:19:00
i55,u3012,click,2014-09-19 09:55:00
i558,u3012,cart,2014-09-21 18:05:00
i558,u3012,click,2014-09-21 18:05:00
i558,u3012,click,2014-09-21 18:05:00
i517,u3012,click,2014-09-19 10:27:00
i287,u3012,click,2014-09-19 16:44:00
i329,u3012,click,2014-09-21 18:10:00
i329,u3012,cart,2014-09-21 18:10:00
i106,u2936,click,2014-09-20 16:23:00
i106,u2936,click,2014-09-20 16:22:00
i106,u2936,click,2014-09-20 17:06:00
i106,u2936,click,2014-09-20 16:21:00
i106,u2936,click,2014-09-20 16:19:00
i106,u2936,click,2014-09-20 16:22:00
i310,u2936,click,2014-09-20 14:28:00
i310,u2936,click,2014-09-20 17:08:00
i310,u2936,click,2014-09-19 17:30:00
i310,u2936,click,2014-09-19 17:05:00
i41,u2936,click,2014-09-21 16:15:00
i41,u2936,click,2014-09-21 16:16:00
i166,u2936,click,2014-09-21 17:28:00
i166,u2936,cart,2014-09-21 17:33:00
i166,u2936,cart,2014-09-21 17:33:00
i166,u2936,click,2014-09-21 17:29:00
i546,u2936,cart,2014-09-20 16:06:00
i546,u2936,click,2014-09-20 16:06:00
i546,u2936,click,2014-09-20 16:03:00
i78,u2936,click,2014-09-19 12:55:00
i78,u2936,click,2014-09-19 16:21:00
i160,u3282,click,2014-09-21 05:45:00
i173,u3282,click,2014-09-20 22:32:00
i325,u3282,click,2014-09-21 03:17:00
i325,u3282,click,2014-09-21 03:20:00
i487,u3282,click,2014-09-21 08:34:00
i487,u3282,click,2014-09-21 08:36:00
